,Mean R2,Mean R2 - Pearson,Mean RMSE,Mean MAE
"(5, 'split0')",0.1489537639276279,0.2731619575781347,7.730265358052976,5.359687576830508
"(5, 'split1')",0.1114166086246849,0.1549625559103357,7.978190324119482,5.164437458352321
"(5, 'split2')",0.1699115098687896,0.2193558264012785,7.87299914832433,5.07434745246641
"(5, 'split3')",0.2520118297987989,0.2731834910924134,7.459116687690339,4.796403641962156
"(5, 'split4')",0.217107630229509,0.22981129182056,7.510407365357891,5.212288077046545
"(5, 'split5')",0.114427523152624,0.1918049776388145,8.091331255027386,5.158108017427056
"(5, 'split6')",0.2976181650001671,0.310679142717078,7.166653532396717,4.99644846028095
"(5, 'split7')",0.2286607262411583,0.2730671855490346,7.43117367383692,5.09657662506835
"(5, 'split8')",0.0498854281654804,0.0836589192311293,8.245762985014712,5.3745573024648055
"(5, 'split9')",0.2156076996696951,0.2918445815646348,7.562017719782106,5.5660548931572205
"(5, 'mean')",0.1805600884678535,0.2301529929503413,7.704791804960285,5.179890950505633
"(10, 'split0')",0.3259270348240665,0.3381318922466547,6.946707575481701,4.666843390717222
"(10, 'split1')",0.2073524962253257,0.2190022211962248,7.589017386154275,5.273078440429673
"(10, 'split2')",0.2735833868543156,0.2871901069599306,7.274312052259868,4.820662430730597
"(10, 'split3')",0.2834325688247087,0.3152217028367362,7.355800070694033,4.657694193211657
"(10, 'split4')",0.3635942807782126,0.3664986278660908,6.786920964723948,4.6305419767393525
"(10, 'split5')",0.2478528140223442,0.2478887069295099,7.456215776920796,5.126201209979741
"(10, 'split6')",0.3029126431982718,0.3272689878575778,7.148594068398885,5.017326325494719
"(10, 'split7')",0.2877713794655081,0.3149814954274181,7.031153128389639,4.822676391154294
"(10, 'split8')",0.1525753819002855,0.1545957963731907,7.81727105400043,5.095662778652822
"(10, 'split9')",0.2651560639439436,0.2659809312536452,7.394946483933576,4.860585008894118
"(10, 'mean')",0.2710158050036982,0.2836760468946979,7.280093856095715,4.89712721460042
"(15, 'split0')",0.3211521163975342,0.3417258519229311,7.022199325670281,4.672771990511583
"(15, 'split1')",0.4095941276957453,0.4129122660411578,6.407073805248073,4.493623123560666
"(15, 'split2')",0.2806919725790009,0.3071512781864808,7.364279363024914,4.799517416383933
"(15, 'split3')",0.248350079978137,0.3193194062637955,7.572079480070487,4.619044268542518
"(15, 'split4')",0.3951560968727133,0.4057282537705867,6.715167314677692,4.357983709173382
"(15, 'split5')",0.3458592873385895,0.3589653474309299,7.074039339449346,4.518821228286962
"(15, 'split6')",0.3596042716610588,0.3682156695565705,6.9483324841790886,4.670144418742543
"(15, 'split7')",0.3662898587059193,0.3889546527605689,6.70572225689618,4.492801784065947
"(15, 'split8')",0.2514889096560111,0.2527136725506094,7.351608750005548,4.791194047316711
"(15, 'split9')",0.2915863937369811,0.3038407870767521,7.263867015499033,4.685833235488567
"(15, 'mean')",0.3269773114621691,0.3459527185560383,7.042436913472065,4.6101735222072815
"(20, 'split0')",0.3653327603325351,0.4080471765985021,6.854970729808082,4.383736590476931
"(20, 'split1')",0.4306228971559974,0.4338870235074156,6.154682935618937,4.263394258874359
"(20, 'split2')",0.2411869693624071,0.297432325316894,7.614506266271743,4.950298464286063
"(20, 'split3')",0.2747975805104501,0.3440339952406702,7.550287437353833,4.58273016032691
"(20, 'split4')",0.4362007040777599,0.4367794448966436,6.377089524352536,4.235294769689935
"(20, 'split5')",0.3604076154327335,0.3634913556876445,6.936899448942257,4.496974826200998
"(20, 'split6')",0.3552241226190119,0.3564819882213264,6.913340697965862,4.699480329270988
"(20, 'split7')",0.3495625196685045,0.4193741601491422,6.867372029556141,4.513829933821386
"(20, 'split8')",0.3465745130248523,0.3747549086584626,6.694291333561996,4.5253380302198
"(20, 'split9')",0.3444100208524223,0.3705733096865108,7.024323771825285,4.446164804810062
"(20, 'mean')",0.3504319703036674,0.3804855687963212,6.898776417525667,4.509724216797744
"(30, 'split0')",0.3795630023391202,0.4133810013309106,6.876099574899323,4.420181677470619
"(30, 'split1')",0.420261060337846,0.4540206393223873,5.990949539493088,4.261139668619102
"(30, 'split2')",0.229568594935847,0.313892183200427,7.846741550057411,4.930593470285667
"(30, 'split3')",0.3631876367130784,0.3913883201178285,7.044929719148128,4.518099943358375
"(30, 'split4')",0.4758619478732073,0.4836029497669851,6.120114515213343,3.9620320262543816
"(30, 'split5')",0.4122746323902557,0.4273291041789458,6.527236722888166,4.346025523975266
"(30, 'split6')",0.4172595248600238,0.4288076467476585,6.762416068535998,4.5042895258825135
"(30, 'split7')",0.346118266675351,0.4109496036115329,7.061111239968633,4.62541514857843
"(30, 'split8')",0.452821248138021,0.4589289767674889,6.223032035525372,4.132620178622097
"(30, 'split9')",0.4276596769123266,0.4661031688355556,6.272155713832891,4.2687811897927865
"(30, 'mean')",0.3924575591175078,0.424840359387972,6.672478667956236,4.396917835283924
"(40, 'split0')",0.4762170185581273,0.5112933608033032,6.429108894426844,4.061762948676266
"(40, 'split1')",0.5072505631983782,0.5166893489922871,5.61368583813771,3.953321351014751
"(40, 'split2')",0.3694497694835386,0.4433580695131813,6.937132145521565,4.37709888624868
"(40, 'split3')",0.4761563525688211,0.4828449682584124,6.308774613772295,4.254560403729603
"(40, 'split4')",0.4570742000349155,0.4721124102450861,6.356403265013859,4.023244470338929
"(40, 'split5')",0.372663220645152,0.4223719995832244,6.660224170951742,4.556339184068371
"(40, 'split6')",0.4519744305207616,0.45631819237183,6.518378709595484,4.32266848821515
"(40, 'split7')",0.4357664204507427,0.4546793703214571,6.621751323492162,4.388924934060428
"(40, 'split8')",0.4815079263094702,0.482212997814404,6.1771280577198,4.064595497535152
"(40, 'split9')",0.4149122228308829,0.4536030883438181,6.2986776913208224,4.2998183973694974
"(40, 'mean')",0.444297212460079,0.4695483806247004,6.392126470995228,4.230233456125683
"(50, 'split0')",0.4687662938766861,0.49199758713843705,6.298072487015454,4.145267932741018
"(50, 'split1')",0.5270122775381516,0.5304268552463717,5.5730684850547405,3.8686811727286243
"(50, 'split2')",0.4095974113866383,0.46766633828148985,6.752758106613644,4.337602036762511
"(50, 'split3')",0.4915204389722285,0.49960070291887315,6.085018012500984,4.1189296926641825
"(50, 'split4')",0.4366668456381603,0.4399775596186651,6.551270011461637,4.068574420187975
"(50, 'split5')",0.45219328325038255,0.46863708147459016,6.119325699183445,4.165780401583055
"(50, 'split6')",0.4281373952414863,0.42982521879276825,6.405293983077264,4.317353202630427
