,Mean R2,Mean R2 - Pearson,Mean RMSE,Mean MAE
"(5, 'split0')",0.134861295170578,0.250672007803738,7.794005279605448,5.3047284549946765
"(5, 'split1')",0.09352685501051,0.1298205500600719,8.058102137252217,4.988004654311094
"(5, 'split2')",0.1905728576508841,0.2123681694279171,7.77440015074921,4.9471140425282485
"(5, 'split3')",0.2408824912452378,0.2447564367042408,7.514404002763025,5.064607641739936
"(5, 'split4')",0.2203514404031655,0.2336029997291558,7.494832029142948,4.969109442367969
"(5, 'split5')",0.1456478099834449,0.169819307224828,7.947424203477324,4.982583288718081
"(5, 'split6')",0.2624158672288307,0.2708107850156728,7.344048838868611,5.018738551722106
"(5, 'split7')",0.0129573885000954,0.2207972673192753,8.406256548254683,6.084356838568894
"(5, 'split8')",-0.2581241517134247,0.0915779051014159,9.48865393585286,6.618118790120599
"(5, 'split9')",0.1533772488396725,0.2343591345185521,7.856262702656875,5.742510126316347
"(5, 'mean')",0.1196469102318994,0.2058584562904867,7.967838982862321,5.371987183138796
"(10, 'split0')",0.2210386893619236,0.2729022059871259,7.467642292253731,5.05379236040973
"(10, 'split1')",0.2902916837467777,0.2962709439501479,7.181008598873816,4.841933831955149
"(10, 'split2')",0.1992429936440858,0.2170911526266392,7.637468236841212,5.269905554109175
"(10, 'split3')",0.2338429651376857,0.3002443361026594,7.60606935149672,4.726126589071416
"(10, 'split4')",0.3017696878278731,0.3025230405289065,7.108944181877398,4.692255632266603
"(10, 'split5')",0.2616917787075297,0.2639424385054785,7.387302827105784,4.980570756664789
"(10, 'split6')",0.2569946547831636,0.2766049663634505,7.380282782115051,5.006570676335642
"(10, 'split7')",0.1687856031311844,0.2482320705174104,7.595797425807001,5.190709816332749
"(10, 'split8')",0.1258411065068416,0.1526929681439871,7.939621933984024,5.363407182016151
"(10, 'split9')",0.1688360376577382,0.2250933345074977,7.864675904046273,5.427860323759218
"(10, 'mean')",0.2228335200504803,0.2555597457233303,7.516881353440101,5.055313272292063
"(15, 'split0')",0.2725421346612909,0.2897178347071136,7.269270678380074,4.843894303679645
"(15, 'split1')",0.2858437821096953,0.2985579803099425,7.046622455998008,4.963772055953333
"(15, 'split2')",0.2305307918170686,0.2547474399181322,7.616727603493172,5.049298026520153
"(15, 'split3')",0.2602532657982258,0.3145625177504824,7.511884198872018,4.621304292294906
"(15, 'split4')",0.294516236964168,0.3642502311685054,7.2523490089871165,4.476756201852717
"(15, 'split5')",0.261090419244688,0.2979231557252083,7.518436388127943,4.519483991646316
"(15, 'split6')",0.2937467731777753,0.2947167055966705,7.296869866265247,4.835120737526189
"(15, 'split7')",0.3721950213872096,0.3731843486903307,6.674405840353759,4.448348775948382
"(15, 'split8')",0.1048276144306519,0.188227632073442,8.03964004143878,5.462207144165356
"(15, 'split9')",0.2792312352884182,0.3350648552832713,7.326936312646946,5.193291976398223
"(15, 'mean')",0.2654777274879192,0.3010952701223099,7.355314239456307,4.841347750598522
"(20, 'split0')",0.3301054371647853,0.3450861874514279,7.042644887701792,4.508236824101699
"(20, 'split1')",0.3452348973050192,0.3612170141933661,6.600068574905106,4.565053635297063
"(20, 'split2')",0.1758092119090755,0.2900561079278324,7.935754725766592,5.096598476573655
"(20, 'split3')",0.2379632156186658,0.329638803362721,7.739659079938525,4.7793750720497385
"(20, 'split4')",0.3862424626181513,0.4104909025420881,6.653630335879679,4.158439814594617
"(20, 'split5')",0.3131830374674085,0.3294444275995956,7.188433569077564,4.495318409340826
"(20, 'split6')",0.1753195156212555,0.2325831278642274,7.818553785188376,5.670962702850268
"(20, 'split7')",0.3295222539969371,0.3850908034769777,6.972362841906258,4.441407677279001
"(20, 'split8')",0.3390743285067126,0.365249976314542,6.732601107162577,4.540033113169301
"(20, 'split9')",0.3225889926195965,0.3395504766023912,7.140267669180775,4.4376431190635
"(20, 'mean')",0.2955043352827607,0.338840782733517,7.182397657670724,4.669306884431967
"(30, 'split0')",0.3410201498768794,0.3533616710303426,7.086460668285688,4.507447161242488
"(30, 'split1')",0.3726178831733505,0.3784479547510704,6.232258998274823,4.227870018167475
"(30, 'split2')",0.2078127729001146,0.2747891801818034,7.956760345046477,5.006699342250338
"(30, 'split3')",0.3046732179938078,0.3414999861728027,7.361484474320218,4.640171892742872
"(30, 'split4')",0.3708881731162112,0.4019739145170614,6.705028498695974,4.192728910104069
"(30, 'split5')",0.334530811988004,0.3452308520089012,6.945541671879888,4.639925273307446
"(30, 'split6')",0.3064351450305203,0.3199049703049851,7.377476504633884,4.747140360293643
"(30, 'split7')",0.3328223585398214,0.3391899234901824,7.132539618144638,4.655631912302415
"(30, 'split8')",0.3916189398057724,0.3960702763274855,6.5618344179198935,4.1321415875304215
"(30, 'split9')",0.3389378212892491,0.3541590994611716,6.740790269058703,4.542503422952657
"(30, 'mean')",0.3301357273713731,0.3504627828245806,7.01001754662602,4.529225988089382
"(40, 'split0')",0.3643991664187019,0.3689701537598633,7.082185847677076,4.457613989574157
"(40, 'split1')",0.3932171945086558,0.4038233526119857,6.229478178139627,4.242758804959069
"(40, 'split2')",0.2916028436339933,0.3525568705517833,7.3528977665173665,4.694595481410042
"(40, 'split3')",0.3692739564865762,0.3915239029143029,6.92252532627867,4.426227051698953
"(40, 'split4')",0.3746867739180872,0.4138785610745105,6.821659050693648,4.1284099357062765
"(40, 'split5')",0.3296649725815741,0.3380164887370017,6.884690615551268,4.617517872215378
"(40, 'split6')",0.3230910273199349,0.3369642594193519,7.244431549258954,4.625456554696809
"(40, 'split7')",0.3229140795113058,0.3558586684706098,7.253795271388207,4.628777208878336
"(40, 'split8')",0.3453591989228993,0.3614605772907576,6.940920638429814,4.585295675518924
"(40, 'split9')",0.3879509163981012,0.3947397138013436,6.4421672984162335,4.140091848293356
"(40, 'mean')",0.3502160129699829,0.371779254863151,6.917475154235087,4.45467444229513
"(50, 'split0')",0.36370991991155865,0.4064274638203033,6.892748298639086,4.336503265436211
"(50, 'split1')",0.39416344453291285,0.3974803457617988,6.307353665268959,4.2299238156271235
"(50, 'split2')",0.30270899447125466,0.36597777774336415,7.338614895578609,4.72776698037238
"(50, 'split3')",0.3718444324555402,0.41377128057696955,6.763301131802758,4.279489089017306
"(50, 'split4')",0.3596421759634887,0.401316995242819,6.984803670718689,4.125846726486035
"(50, 'split5')",0.36340103754090514,0.38823440988319646,6.596641092200714,4.123110782556396
"(50, 'split6')",0.291725740264815,0.3379236767243834,7.1284309590206485,4.650241378568578
"(50, 'split7')",0.3169821980749189,0.39039418054656133,7.245835491634646,4.5013760512960745
"(50, 'split8')",0.39667318892551673,0.41246947702956005,6.7346510942571145,4.183490968674245
"(50, 'split9')",0.32965821445571064,0.40153949441905423,6.911385261351746,4.282041543458644
"(50, 'mean')",0.34905093465966214,0.391553510174801,6.890376556047296,4.3439790601493
